age,sex,juv_misd_count,juv_fel_count,priors_count,c_charge_degree,c_charge_desc,is_recid
39,Female,0,0,0,(M1),Driving Under The Influence,0
38,Female,0,0,0,(F3),arrest case no charge,0
19,Male,0,1,1,(F3),arrest case no charge,1
28,Male,0,0,0,(F2),Burglary Unoccupied Dwelling,1
53,Male,0,0,2,(F3),arrest case no charge,0
25,Male,0,0,1,(F3),Fleeing or Eluding a LEO,1
53,Male,0,0,1,(M1),DUI Property Damage/Injury,0
27,Male,0,0,0,(F3),Felony Battery w/Prior Convict,0
53,Male,0,0,4,(F3),Grand Theft in the 3rd Degree,0
32,Male,0,0,8,(F3),Resist Officer w/Violence,0
57,Male,0,0,3,(F2),arrest case no charge,0
23,Male,1,0,2,(F2),Burglary Unoccupied Dwelling,0
55,Male,0,0,33,(F3),Felony Petit Theft,1
64,Female,0,0,1,(F3),arrest case no charge,0
23,Male,0,0,1,(M1),Battery,1
25,Female,0,0,0,(M1),Battery,0
38,Male,0,0,1,(M1),Driving Under The Influence,0
23,Male,0,0,4,(F3),Possession of Cannabis,1
41,Female,0,0,0,(F3),Burglary Structure Unoccup,0
27,Female,0,0,7,(F3),arrest case no charge,0
53,Male,0,0,0,(M1),Driving Under The Influence,0
34,Male,0,0,0,(F3),Battery on a Person Over 65,0
24,Male,0,0,0,(F3),Felony Battery (Dom Strang),1
28,Male,0,0,0,(F3),Driving While License Revoked,0
26,Male,0,0,1,(M2),Criminal Mischief Damage <$200,0
31,Female,0,0,1,(F3),Possession Of Amphetamine,0
32,Female,0,0,1,(F3),arrest case no charge,0
27,Male,0,0,0,(F3),Carrying Concealed Firearm,0
44,Male,0,0,4,(F3),Driving While License Revoked,0
27,Female,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
28,Male,0,0,14,(F3),Pos Cannabis W/Intent Sel/Del,0
55,Male,0,0,1,(M1),DUI Property Damage/Injury,0
22,Female,0,0,2,(F1),arrest case no charge,0
36,Male,0,0,15,(F3),arrest case no charge,0
29,Male,0,0,6,(F3),Fail To Redeliver Hire Prop,1
23,Male,0,0,1,(F3),arrest case no charge,0
56,Male,0,0,1,(M1),Driving Under The Influence,0
27,Male,0,0,2,(F3),Possession Of Alprazolam,1
28,Male,0,0,6,(F3),arrest case no charge,0
37,Male,0,0,1,(M1),Battery,0
38,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),0
32,Male,0,0,1,(F3),Leaving the Scene of Accident,1
27,Male,0,1,4,(F2),arrest case no charge,0
41,Male,0,2,18,(M1),Unlaw Use False Name/Identity,1
34,Male,0,0,2,(F3),Felony Battery w/Prior Convict,0
22,Male,0,0,1,(F3),Battery on Law Enforc Officer,1
61,Male,0,0,0,(F3),Possession of Cannabis,0
37,Male,0,0,1,(F3),Possession of Cocaine,1
45,Male,0,0,3,(M1),Viol Pretrial Release Dom Viol,0
31,Female,0,0,14,(F3),Aggravated Assault,0
30,Male,0,0,0,(F3),Possession of Cocaine,0
42,Male,0,0,7,(F3),Felony Battery (Dom Strang),1
26,Male,2,0,20,(F3),Grand Theft (Motor Vehicle),1
35,Female,0,0,1,(M2),arrest case no charge,0
33,Male,0,0,0,(F3),"Deliver 3,4 Methylenediox",1
22,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1
32,Male,0,0,2,(F3),Resist Officer w/Violence,1
36,Female,0,0,1,(M1),Battery,0
54,Male,0,0,0,(M2),Prostitution/Lewd Act Assignation,0
35,Female,0,0,3,(F3),Felony Driving While Lic Suspd,0
25,Male,1,0,5,(F2),arrest case no charge,1
24,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,1
23,Male,0,0,0,(M2),Leaving Acc/Unattended Veh,0
61,Male,0,0,0,(M2),Battery,0
41,Female,0,0,6,(F3),Grand Theft in the 3rd Degree,0
42,Female,0,0,0,(M1),Driving Under The Influence,0
35,Male,0,0,0,(M1),Battery,0
28,Male,0,0,1,(M1),DUI Property Damage/Injury,1
27,Male,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,0
24,Male,0,0,2,(M1),Battery,0
33,Male,0,0,14,(F3),Possession of Oxycodone,0
32,Male,0,0,16,(F3),Driving While License Revoked,1
38,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
33,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
21,Male,1,0,1,(M2),Unl/Disturb Education/Instui,1
40,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,1,(F3),Possession Burglary Tools,1
39,Male,0,0,0,(F3),Possession of Cocaine,0
29,Male,0,0,0,(F3),Uttering a Forged Instrument,0
29,Male,0,0,1,(F3),Possession of Cocaine,0
38,Male,0,0,3,(F3),Possession Of Methamphetamine,0
65,Male,0,0,6,(F1),arrest case no charge,0
36,Male,0,0,1,(F3),Possession Of Alprazolam,1
46,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
57,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,0
54,Male,0,0,6,(F3),Felony Battery w/Prior Convict,0
44,Male,0,1,7,(F1),Poss of Cocaine W/I/D/S 1000FT Park,1
20,Male,0,0,0,(F2),Throw Missile Into Pub/Priv Dw,0
27,Male,0,0,0,(M2),Susp Drivers Lic 1st Offense,0
27,Male,0,0,8,(F3),Felony Battery (Dom Strang),1
27,Male,0,0,8,(F3),Felony Battery (Dom Strang),1
61,Male,0,0,0,(M1),Battery,0
47,Male,0,0,0,(M1),Battery,1
27,Male,0,0,1,(M1),Battery,0
28,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
31,Female,0,0,1,(M1),Battery,1
20,Male,0,0,2,(F3),Burglary Conveyance Unoccup,0
26,Male,0,0,9,(NI0),Violation Of Boater Safety Id,1
26,Male,0,0,9,(NI0),Violation Of Boater Safety Id,1
43,Female,0,0,0,(F3),Felony Battery,0
53,Male,0,0,2,(F3),arrest case no charge,1
26,Male,0,0,1,(F3),arrest case no charge,1
27,Female,1,0,2,(F3),Possession of Cocaine,0
25,Male,0,0,2,(F5),arrest case no charge,0
30,Male,2,0,3,(F3),Felony Battery (Dom Strang),0
23,Male,0,0,5,(M1),Resist/Obstruct W/O Violence,1
21,Female,3,0,4,(M2),arrest case no charge,1
23,Male,0,0,1,(M2),Leave Acc/Attend Veh/More $50,0
32,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
30,Male,1,0,3,(M1),Battery,0
45,Female,0,0,2,(F3),False Motor Veh Insurance Card,0
40,Male,0,0,9,(F3),Driving While License Revoked,0
32,Female,0,0,2,(F2),Aggrav Battery w/Deadly Weapon,0
27,Male,0,0,2,(M1),Battery,1
45,Male,0,0,2,(F3),Pos Gamma-Hydroxybutyric Acid,0
57,Male,0,0,6,(M1),Opert With Susp DL 2nd Offens,1
24,Male,2,0,5,(F3),Possession of Cannabis,0
44,Male,0,0,8,(F3),arrest case no charge,1
67,Male,0,0,1,(M1),DUI Property Damage/Injury,0
26,Female,0,0,0,(M1),Battery,0
21,Male,0,0,0,(F3),arrest case no charge,1
40,Male,0,0,2,(F3),Felony DUI (level 3),0
21,Male,0,0,0,(M2),Battery,0
63,Male,0,0,1,(F3),Felony Battery (Dom Strang),0
62,Female,0,0,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
48,Male,0,0,0,(F3),Possession of Cocaine,0
35,Male,0,0,1,(F3),arrest case no charge,0
53,Male,0,0,1,(M2),DWLS Susp/Cancel Revoked,0
62,Male,0,0,3,(M1),DUI Property Damage/Injury,1
28,Male,1,1,5,(F3),Aggrav Stalking After Injunctn,0
56,Male,0,0,1,(F3),Fleeing Or Attmp Eluding A Leo,0
35,Male,0,0,2,(F3),arrest case no charge,0
56,Female,0,0,2,(M1),Viol Injunction Protect Dom Vi,1
30,Male,0,0,12,(F3),Felony Battery w/Prior Convict,0
21,Male,0,0,1,(F2),Escape,0
22,Male,0,1,2,(F3),Uttering a Forged Instrument,1
26,Male,0,0,5,(F1),Aggrav Child Abuse-Agg Battery,1
40,Male,0,0,16,(M2),Driving License Suspended,0
54,Male,0,0,2,(M2),Assault,0
35,Male,0,0,4,(M2),Driving License Suspended,0
22,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,1
60,Male,0,0,3,(M1),Susp Drivers Lic 1st Offense,0
37,Female,0,1,7,(F1),Deliver Cocaine 1000FT Store,0
32,Female,0,0,0,(F3),Uttering Forged Bills,0
33,Female,0,0,3,(F3),Aggravated Assault W/Dead Weap,1
38,Male,0,0,2,(F3),Felony Driving While Lic Suspd,1
53,Male,0,0,0,(M1),Battery,0
26,Female,0,0,3,(F3),Felony Driving While Lic Suspd,0
32,Male,0,0,0,(M1),Battery,0
26,Male,0,0,0,(M2),Criminal Mischief Damage <$200,0
61,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
21,Male,0,0,0,(M1),Battery,0
69,Male,0,0,22,(M2),Assault,0
31,Male,0,0,2,(M1),Battery,0
26,Male,0,0,0,(M1),Driving Under The Influence,0
30,Male,0,0,9,(F2),Poss of Firearm by Convic Felo,1
30,Male,0,0,9,(F2),Poss of Firearm by Convic Felo,1
21,Male,0,0,1,(F2),arrest case no charge,0
54,Female,0,0,3,(F3),arrest case no charge,0
29,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
32,Female,0,0,0,(F3),Petit Theft Habitual Offender,0
24,Female,0,0,0,(F3),Uttering a Forged Instrument,0
23,Male,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,0
41,Male,0,0,0,(M1),DUI Property Damage/Injury,0
45,Male,0,0,0,(F3),Driving While License Revoked,1
31,Male,1,0,10,(F3),Driving While License Revoked,1
22,Male,0,0,0,(F1),Aggravated Battery On 65/Older,0
64,Male,0,0,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
54,Female,0,0,0,(F2),Agg Battery Grt/Bod/Harm,1
54,Female,0,0,0,(F2),Agg Battery Grt/Bod/Harm,1
50,Male,0,0,2,(M1),Battery,1
40,Male,0,0,2,(M2),Solicit ProstitutionViolation,0
19,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
50,Female,0,0,5,(F2),arrest case no charge,0
32,Male,0,0,4,(F2),Poss Cocaine/Intent To Del/Sel,0
37,Male,0,2,11,(F3),Pos Cannabis W/Intent Sel/Del,0
21,Female,0,0,0,(F2),Deliver Cocaine,1
31,Male,0,0,2,(F3),arrest case no charge,0
39,Male,0,0,0,(F3),Neglect Child / No Bodily Harm,0
47,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
23,Male,0,0,6,(M1),Viol Injunct Domestic Violence,1
30,Male,0,0,0,(F3),False Imprisonment,1
53,Male,0,0,2,(F7),Possess/Use Weapon 1 Deg Felon,0
30,Male,0,0,11,(F3),arrest case no charge,1
35,Female,0,0,0,(F3),Felony Battery (Dom Strang),0
21,Female,0,0,0,(F3),arrest case no charge,0
26,Male,0,0,5,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
30,Female,0,0,1,(F1),arrest case no charge,1
59,Female,0,0,0,(M1),Battery,0
35,Female,0,0,2,(F1),arrest case no charge,0
29,Male,0,0,13,(F3),Driving While License Revoked,1
67,Male,0,0,0,(F3),Solicitation On Felony 3 Deg,0
26,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
30,Male,0,0,13,(F3),Poss Pyrrolidinovalerophenone,1
25,Male,0,0,5,(M1),Battery,1
45,Male,0,0,8,(F3),Felony Petit Theft,0
35,Male,0,0,4,(M2),Fail Obey Driv Lic Restrictions,0
27,Male,1,0,1,(F3),Neglect Child / No Bodily Harm,0
24,Male,0,0,1,(F3),Fleeing Or Attmp Eluding A Leo,0
32,Male,0,0,0,(M1),Battery,0
31,Male,0,0,2,(F3),False Imprisonment,0
22,Male,0,0,0,(F3),Carjacking w/o Deadly Weapon,1
41,Male,0,0,8,(F3),Driving While License Revoked,1
46,Male,0,0,3,(F3),Possession of Cocaine,1
27,Male,0,0,0,(M1),Battery,0
28,Male,0,0,12,(F3),Burglary Conveyance Unoccup,0
51,Male,0,0,0,(F3),Sexual Performance by a Child,0
56,Male,0,0,4,(F2),arrest case no charge,0
37,Female,0,0,13,(F3),Felony Driving While Lic Suspd,1
22,Male,0,0,0,(F3),Burglary Conveyance Unoccup,1
34,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
33,Male,3,0,6,(M2),arrest case no charge,0
19,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
45,Male,0,0,2,(M1),arrest case no charge,0
34,Female,0,0,3,(F3),Uttering a Forged Instrument,0
33,Female,0,0,5,(F3),Possession of Cocaine,1
52,Male,0,0,7,(F3),Felony Petit Theft,1
21,Female,0,0,0,(F3),Possession Of Alprazolam,0
43,Male,0,0,6,(MO3),arrest case no charge,1
23,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,0
33,Male,0,0,3,(F3),arrest case no charge,0
26,Male,0,1,3,(F3),Felony Battery w/Prior Convict,1
26,Male,0,1,3,(F3),Felony Battery w/Prior Convict,1
20,Female,0,0,0,(M1),Battery,0
37,Male,0,0,0,(M1),Battery,0
38,Male,0,0,1,(F3),Resist Officer w/Violence,1
25,Female,0,0,0,(F3),Possession Of Alprazolam,0
35,Male,0,0,1,(M1),Battery,1
25,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,1,(F3),Felony Driving While Lic Suspd,1
40,Male,0,0,1,(F3),Felony Battery (Dom Strang),0
21,Male,0,1,1,(F3),arrest case no charge,0
37,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
38,Male,0,0,3,(F3),Possession of Cocaine,1
30,Male,0,0,5,(F3),Possession of Cocaine,0
37,Male,0,0,0,(M1),DUI Property Damage/Injury,0
51,Female,0,0,2,(F3),Poss 5-Methoxy-N-methyl-N-isop,0
31,Female,0,0,4,(M1),Battery,0
34,Male,0,0,0,(M2),Operating W/O Valid License,0
22,Male,0,0,0,(M1),Battery,0
24,Male,0,0,1,(M1),Contribute Delinquency Of A Minor,0
44,Male,0,0,0,(F3),Use of Anti-Shoplifting Device,0
32,Male,0,0,2,(F3),arrest case no charge,0
30,Male,0,0,0,(F3),Possession of Cannabis,0
40,Male,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
27,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,0
49,Male,0,0,1,(F3),Resist Officer w/Violence,0
58,Male,0,0,2,(M1),arrest case no charge,0
67,Male,0,0,0,(M1),DUI- Enhanced,0
59,Male,0,0,14,(F3),Possession of Cocaine,1
24,Male,0,0,1,(F2),Lewd or Lascivious Molestation,0
21,Male,0,1,1,(F3),arrest case no charge,1
35,Male,0,0,1,(F3),Possession of Cocaine,0
31,Male,0,0,6,(M1),DUI Property Damage/Injury,0
50,Female,0,0,2,(F3),Possession of Cocaine,1
30,Male,0,0,7,(F3),Driving While License Revoked,0
28,Male,0,0,1,(M2),Assault,0
48,Male,0,0,7,(F3),Possession of Cocaine,1
55,Male,0,0,0,(M1),DUI- Enhanced,0
24,Female,0,0,1,(F3),False Ownership Info/Pawn Item,0
42,Male,0,0,0,(M1),Battery,0
34,Male,0,0,0,(M1),Battery,1
43,Male,0,0,4,(M1),Viol Pretrial Release Dom Viol,1
44,Male,0,0,0,(F1),Aggrav Child Abuse-Causes Harm,0
29,Male,0,0,1,(F3),arrest case no charge,0
25,Male,0,0,0,(M2),Disorderly Intoxication,0
29,Male,1,0,17,(F3),Felony Battery (Dom Strang),1
32,Male,0,2,11,(F3),Poss Pyrrolidinovalerophenone,0
25,Male,0,0,2,(F3),Carrying Concealed Firearm,1
32,Female,0,0,0,(M1),Battery,1
96,Male,0,0,2,(F3),Aggravated Assault W/Dead Weap,1
35,Male,0,0,10,(M2),arrest case no charge,1
29,Male,0,0,0,(M1),Battery,0
27,Male,1,0,8,(F3),Possession Of Alprazolam,1
41,Male,0,0,2,(F1),arrest case no charge,0
31,Male,0,0,0,(M1),Petit Theft $100- $300,0
24,Male,0,0,1,(F3),Robbery Sudd Snatch No Weapon,1
49,Male,0,0,5,(F3),Possession Of Buprenorphine,0
34,Male,0,0,0,(F3),arrest case no charge,1
48,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,1
41,Male,0,0,1,(F3),Grand Theft Firearm,0
26,Male,0,0,12,(M1),Battery,1
42,Male,0,0,0,(F3),Imperson Public Officer or Emplyee,1
29,Male,0,0,0,(M1),Resist/Obstruct W/O Violence,0
26,Male,0,0,0,(M1),Battery,0
27,Female,0,0,1,(F3),arrest case no charge,0
35,Male,0,0,4,(M1),Battery,0
54,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
24,Male,0,0,3,(M2),Trespass Struct/Conveyance,1
42,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
25,Male,0,0,1,(M1),Battery,0
20,Male,0,0,0,(F2),Burglary Dwelling Occupied,0
27,Male,0,0,0,(F3),arrest case no charge,0
21,Male,0,0,1,(F2),Burglary Unoccupied Dwelling,0
27,Male,1,0,7,(M1),Battery,1
34,Male,0,1,11,(F2),arrest case no charge,1
26,Male,0,0,9,(F3),Possession Of Heroin,0
27,Male,0,0,4,(F7),Burglary Dwelling Assault/Batt,0
54,Male,0,0,0,(M1),Petit Theft $100- $300,0
29,Male,0,0,4,(M2),arrest case no charge,0
29,Male,0,0,2,(F3),Felony Driving While Lic Suspd,1
39,Male,0,0,1,(F3),arrest case no charge,0
22,Female,1,0,2,(F1),arrest case no charge,0
33,Female,0,0,0,(M2),Susp Drivers Lic 1st Offense,0
25,Female,0,0,2,(F3),arrest case no charge,1
21,Male,0,0,0,(F2),Burglary Unoccupied Dwelling,0
40,Female,0,0,7,(F3),arrest case no charge,1
25,Male,0,0,2,(M1),Battery,0
35,Female,0,0,0,(M1),Battery,0
28,Male,0,0,0,(M1),Battery,1
57,Female,0,0,0,(F3),Theft of Trade Secrets,0
53,Male,0,0,0,(M1),Battery,0
28,Male,0,0,2,(M2),Exposes Culpable Negligence,0
26,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
52,Male,0,0,1,(F3),Driving While License Revoked,0
30,Male,0,0,1,(F3),arrest case no charge,1
31,Male,1,0,3,(F3),Felony Battery (Dom Strang),0
24,Male,0,0,3,(M1),Battery,1
45,Male,0,0,19,(F3),Felony Petit Theft,1
33,Male,0,0,1,(M2),Driving Under The Influence,0
28,Male,0,0,1,(F3),Possession of Codeine,0
57,Male,0,0,1,(F3),Resist Officer w/Violence,0
21,Male,0,0,1,(M2),Disorderly Intoxication,0
25,Male,0,0,0,(M1),Battery,0
45,Female,0,0,1,(F3),Possession Of Methamphetamine,1
29,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,0
22,Female,0,0,1,(M1),Battery,0
33,Male,0,0,3,(F3),arrest case no charge,1
23,Male,0,0,4,(F3),Poss Pyrrolidinovalerophenone,1
23,Male,0,0,4,(F3),Poss Pyrrolidinovalerophenone,1
42,Female,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,0
36,Male,0,0,6,(F3),Cruelty Toward Child,0
44,Male,0,0,0,(MO3),Alcoholic Beverage Violation-FL,0
22,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0
43,Male,0,0,10,(F3),Possession of Cocaine,0
23,Female,0,0,0,(M1),Battery,0
40,Male,0,0,1,(M1),Battery,0
45,Male,0,0,1,(M1),Battery,0
28,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,1
37,Male,0,0,3,(M1),Battery,1
52,Female,0,0,0,(M1),Driving Under The Influence,0
26,Male,0,0,0,(F2),Aggravated Battery,1
28,Male,0,0,4,(F3),Possession Of Heroin,1
33,Female,0,0,2,(F3),arrest case no charge,0
23,Male,0,0,3,(F2),arrest case no charge,1
36,Female,0,0,6,(F3),Driving While License Revoked,0
31,Male,0,0,3,(M1),Driving Under The Influence,1
55,Female,0,0,0,(M1),Driving Under The Influence,0
24,Male,0,0,3,(F3),Tamper With Witness/Victim/CI,1
37,Male,0,0,2,(M2),Driving License Suspended,0
41,Male,0,0,0,(F3),Aggravated Assault w/Firearm,0
26,Male,0,0,0,(M1),Driving Under The Influence,0
41,Male,0,0,0,(M1),Battery,0
41,Male,0,0,13,(F2),Aggravated Battery,0
33,Male,0,0,6,(F3),Pos Cannabis W/Intent Sel/Del,0
27,Male,1,0,7,(F2),arrest case no charge,0
47,Male,0,0,0,(M2),Exposes Culpable Negligence,1
36,Male,0,0,1,(M2),Disorderly Conduct,0
23,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,1,(F2),arrest case no charge,0
24,Male,0,0,0,(F3),Tamper With Victim,1
24,Male,0,0,0,(F3),Tamper With Victim,1
23,Male,0,0,2,(M1),arrest case no charge,0
30,Male,1,0,10,(F3),arrest case no charge,0
55,Male,0,0,1,(F3),Possession of Cocaine,0
26,Male,0,0,13,(M1),Battery,1
41,Female,1,0,6,(M2),Petit Theft,0
35,Male,0,0,0,(F2),Aggravated Battery,0
35,Male,0,0,1,(F3),Possession of Cocaine,0
26,Male,0,0,4,(F3),Robbery Sudd Snatch No Weapon,1
20,Male,0,0,1,(M2),Prowling/Loitering,0
24,Male,0,0,3,(M2),Disorderly Conduct,1
31,Male,2,0,8,(M1),Battery,1
31,Male,2,0,8,(M1),Battery,1
22,Male,1,0,2,(F3),arrest case no charge,0
30,Male,0,0,2,(F3),arrest case no charge,0
55,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
33,Male,0,0,7,(F3),Neglect Child / No Bodily Harm,1
44,Male,0,0,6,(F3),arrest case no charge,1
29,Female,0,0,1,(F3),arrest case no charge,0
41,Male,0,0,25,(F3),Possession of Cocaine,1
41,Male,0,0,25,(F3),Possession of Cocaine,1
41,Female,0,0,4,(F2),arrest case no charge,0
56,Male,0,0,9,(M2),arrest case no charge,0
21,Male,0,0,1,(F2),Burglary Unoccupied Dwelling,0
58,Male,0,0,11,(F3),arrest case no charge,0
44,Male,0,0,0,(M1),Battery,0
26,Male,0,0,3,(F2),Robbery / No Weapon,0
36,Male,0,0,1,(F2),arrest case no charge,1
48,Female,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0
27,Male,0,0,6,(F3),arrest case no charge,1
56,Male,0,0,7,(F3),Felony Battery w/Prior Convict,1
39,Male,0,0,2,(M1),Battery,0
31,Male,0,0,0,(F3),Tampering With Physical Evidence,0
25,Female,0,0,0,(F3),Abuse Without Great Harm,0
51,Male,0,0,1,(F3),arrest case no charge,0
45,Female,0,0,2,(M2),Unlaw LicTag/Sticker Attach,0
28,Female,0,0,3,(F2),Aggravated Battery,0
30,Male,0,0,0,(F3),Possession of Oxycodone,1
19,Female,0,0,0,(M2),Exposes Culpable Negligence,1
20,Male,0,0,0,(M1),Battery,1
57,Male,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
58,Male,0,0,6,(F3),Possession of Cocaine,0
20,Male,0,0,2,(F2),Robbery / No Weapon,0
51,Male,0,0,8,(M1),Petit Theft $100- $300,1
27,Male,0,0,5,(F3),Possession Of Methamphetamine,1
26,Male,0,0,0,(F1),Traffick Amphetamine 28g><200g,0
23,Male,0,0,3,(MO3),Petit Theft,1
35,Male,1,0,14,(M1),Battery,1
41,Female,0,0,1,(M2),Compulsory Sch Attnd Violation,0
37,Male,0,0,5,(F3),Possession of Cocaine,0
27,Male,0,0,0,(M1),Battery,0
48,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
21,Male,0,0,0,(F2),Burglary Unoccupied Dwelling,0
19,Male,0,3,3,(F3),arrest case no charge,1
21,Male,0,0,1,(F3),Aggravated Assault W/Dead Weap,1
20,Male,0,0,1,(F3),arrest case no charge,0
57,Male,0,0,6,(F3),Possession of Hydromorphone,0
26,Male,2,0,11,(M1),Possess Cannabis/20 Grams Or Less,0
29,Male,0,0,3,(F3),Possession Of Alprazolam,0
29,Male,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,0
41,Male,0,0,6,(F3),Aggrav Stalking After Injunctn,0
52,Male,0,0,1,(M1),arrest case no charge,0
23,Male,0,0,5,(F3),"Poss3,4 Methylenedioxymethcath",1
22,Male,0,0,0,(F3),Possession of Cocaine,1
19,Male,0,1,1,(F1),arrest case no charge,1
19,Male,0,1,1,(F1),arrest case no charge,1
41,Male,0,0,1,(F3),Burglary Conveyance Unoccup,1
25,Female,0,0,1,(M1),Battery,1
54,Male,0,0,0,(M1),Battery,1
25,Male,0,4,13,(F3),arrest case no charge,1
40,Female,0,0,4,(F3),Possession of Cocaine,1
22,Male,0,0,0,(F3),Att Burgl Unoccupied Dwel,0
38,Male,0,0,9,(F3),arrest case no charge,0
37,Male,1,1,8,(M1),Battery,0
50,Male,0,0,10,(F3),Fleeing Or Attmp Eluding A Leo,0
35,Male,0,0,2,(M1),Battery,1
28,Male,0,0,7,(F3),Felony Battery,1
21,Male,0,0,0,(F3),Carrying Concealed Firearm,0
38,Female,0,0,6,(F2),Burglary Unoccupied Dwelling,1
58,Male,0,0,4,(F3),Possession of Cocaine,0
36,Male,0,0,1,(F3),arrest case no charge,0
27,Male,0,0,6,(F2),Burglary Unoccupied Dwelling,0
39,Male,0,0,1,(F3),arrest case no charge,0
27,Male,0,0,0,(F3),Burglary Conveyance Unoccup,0
22,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
38,Female,0,0,20,(F3),Battery on Law Enforc Officer,1
38,Female,0,0,20,(F3),Battery on Law Enforc Officer,1
32,Male,0,2,26,(F3),Possession of Cocaine,1
32,Male,0,0,0,(F3),Possession Of Methamphetamine,0
59,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
30,Male,0,0,19,(F3),Possession of Cocaine,1
20,Male,0,0,0,(M1),Battery,1
59,Male,0,0,0,(F3),Possession Of Alprazolam,0
44,Female,0,0,1,(F3),Battery on Law Enforc Officer,1
26,Male,0,0,0,(F3),Obstruct Officer W/Violence,0
26,Male,1,0,9,(M1),Resist/Obstruct W/O Violence,1
30,Male,1,0,9,(F3),Driving While License Revoked,1
35,Female,0,0,2,(F3),Grand Theft (Motor Vehicle),0
25,Male,1,0,3,(M2),Susp Drivers Lic 1st Offense,1
44,Male,0,0,0,(M1),Battery,0
40,Male,0,0,7,(F3),Grand Theft in the 3rd Degree,0
31,Female,0,0,0,(M1),Battery,1
32,Female,0,0,0,(F3),Burglary Conveyance Unoccup,0
47,Male,0,0,0,(M1),Driving Under The Influence,0
37,Male,0,0,22,(F3),arrest case no charge,1
22,Male,0,1,2,(F3),arrest case no charge,0
38,Male,0,0,8,(M1),Unlaw Use False Name/Identity,1
34,Male,0,0,2,(F3),arrest case no charge,0
30,Male,1,0,7,(F3),arrest case no charge,0
38,Female,0,0,0,(F3),Resist Officer w/Violence,1
36,Male,0,0,10,(F1),Poss of Cocaine W/I/D/S 1000FT Park,1
34,Male,0,0,0,(F3),arrest case no charge,0
30,Female,0,0,2,(F2),arrest case no charge,0
20,Male,2,0,2,(F3),False Imprisonment,0
46,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
25,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
43,Male,0,0,0,(F3),Poss Contr Subst W/o Prescript,0
20,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,5,(M1),Battery,0
35,Male,0,0,2,(F3),Battery On Fire Fighter,1
46,Male,0,0,0,(F3),Possession of Cocaine,0
35,Male,0,0,0,(F3),Tamper With Witness/Victim/CI,0
20,Male,0,0,1,(F3),Possession Burglary Tools,1
22,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0
40,Male,0,0,1,(F3),Felony Battery,0
30,Female,0,0,9,(F3),Felony Petit Theft,1
49,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
